State,Year,Quarter,District,Transaction_Count,Transaction_Amount
odisha,2019,1,kendujhar district,1099272,1219690307
odisha,2019,1,mayurbhanj district,839604,818274530.2
odisha,2019,1,jharsuguda district,564885,714563396
odisha,2019,1,kandhamal district,162039,223691661.6
odisha,2019,1,deogarh district,115802,116546935.5
odisha,2019,1,sundargarh district,923180,1246173001
odisha,2019,1,jagatsinghapur district,1002784,836101925.5
odisha,2019,1,balangir district,508744,735304021.9
odisha,2019,1,baleshwar district,2052883,1780121523
odisha,2019,1,puri district,1300890,1292024780
odisha,2019,1,sonepur district,280808,316438049.5
odisha,2019,1,khordha district,9928652,10292381464
odisha,2019,1,boudh district,172499,182312483.2
odisha,2019,1,gajapati district,167455,244816781.8
odisha,2019,1,nayagarh district,755115,600356133.5
odisha,2019,1,nabarangpur district,144603,281842707.2
odisha,2019,1,kendrapara district,953388,845608921.8
odisha,2019,1,cuttack district,2843941,2746382808
odisha,2019,2,rayagada district,280709,656526617.8
odisha,2019,2,koraput district,264946,697680672.1
odisha,2019,2,malkangiri district,63662,163577949
odisha,2019,2,sambalpur district,555196,876350025.9
odisha,2019,2,kalahandi district,313155,566971135.6
odisha,2019,2,anugul district,656270,1100526634
odisha,2019,2,ganjam district,1557000,2952122343
odisha,2019,2,jajapur district,1116157,1615320702
odisha,2019,2,bargarh district,307078,521508061.5
odisha,2019,2,dhenkanal district,599263,794892139.9
odisha,2019,2,bhadrak district,793895,1136520160
odisha,2019,2,nuapada district,85666,183804523.5
odisha,2019,2,kendujhar district,778337,1270398763
odisha,2019,2,mayurbhanj district,579915,822899499
odisha,2019,2,jharsuguda district,379831,720310010.8
odisha,2019,2,kandhamal district,122464,238768483.2
odisha,2019,2,deogarh district,72026,116813754.2
odisha,2019,2,sundargarh district,769791,1356881694
odisha,2019,2,jagatsinghapur district,575539,819445698.6
odisha,2019,2,balangir district,347205,692317084.1
odisha,2019,2,baleshwar district,1260994,1740194784
odisha,2019,2,puri district,808325,1052200875
odisha,2019,2,sonepur district,177313,309467845.2
odisha,2019,2,khordha district,13339889,19006076643
odisha,2019,2,boudh district,104159,155807378.1
odisha,2019,2,gajapati district,135005,282761898.2
odisha,2019,2,nayagarh district,478845,591354095.9
odisha,2019,2,nabarangpur district,111246,270059798.7
odisha,2019,2,kendrapara district,588898,847545177.3
odisha,2019,2,cuttack district,2289245,3195750424
odisha,2019,3,rayagada district,376394,767666276.7
odisha,2019,3,koraput district,353450,819578530.5
odisha,2019,3,malkangiri district,89976,196389556
odisha,2019,3,sambalpur district,753215,1086288717
odisha,2019,3,kalahandi district,409951,705204074.2
odisha,2019,3,anugul district,916878,1372415071
odisha,2019,3,ganjam district,1689894,3154919760
odisha,2019,3,jajapur district,1763488,2029201893
odisha,2019,3,bargarh district,399644,634553845.4
odisha,2019,3,dhenkanal district,798967,949131450.4
odisha,2019,3,bhadrak district,1061299,1329983573
odisha,2019,3,nuapada district,109425,218116599.9
odisha,2019,3,kendujhar district,1226918,1617148719
odisha,2019,3,mayurbhanj district,694198,923239649.3
odisha,2019,3,jharsuguda district,471902,850967438.7
odisha,2019,3,kandhamal district,153216,281375741.3
odisha,2019,3,deogarh district,80214,128900414.4
odisha,2019,3,sundargarh district,1085480,1653794140
odisha,2019,3,jagatsinghapur district,851671,1026487176
odisha,2019,3,balangir district,449364,855603215.9
odisha,2019,3,baleshwar district,1845986,2136997579
odisha,2019,3,puri district,1500762,1624951778
odisha,2019,3,sonepur district,264052,362861784.2
odisha,2019,3,khordha district,18364742,25509656902
odisha,2019,3,boudh district,163537,197907021.9
odisha,2019,3,gajapati district,177790,305317973.4
odisha,2019,3,nayagarh district,634614,719659519
odisha,2019,3,nabarangpur district,154122,326011025.2
odisha,2019,3,kendrapara district,734359,980897393.1
odisha,2019,3,cuttack district,3846764,4539350541
odisha,2019,4,rayagada district,550178,1109322133
odisha,2019,4,koraput district,494293,1209747441
odisha,2019,4,malkangiri district,133235,322448354.4
odisha,2019,4,sambalpur district,1116191,1490849496
odisha,2019,4,kalahandi district,639494,1028034741
odisha,2019,4,anugul district,1366993,1943880256
odisha,2019,4,ganjam district,2682447,4526321216
odisha,2019,4,jajapur district,2717947,2951249576
odisha,2019,4,bargarh district,713094,951985689.6
odisha,2019,4,dhenkanal district,1550560,1418903994
odisha,2019,4,bhadrak district,1978353,1972793937
odisha,2019,4,nuapada district,167314,340951304.8
odisha,2019,4,kendujhar district,2031166,2048009648
odisha,2019,4,mayurbhanj district,1161522,1247673918
odisha,2019,4,jharsuguda district,652637,1157694299
odisha,2019,4,kandhamal district,233830,413746856.4
odisha,2019,4,deogarh district,129619,186540867.9
odisha,2019,4,sundargarh district,1500297,2290633493
odisha,2019,4,jagatsinghapur district,1335182,1488084640
odisha,2019,4,balangir district,687750,1280487372
odisha,2019,4,baleshwar district,3904913,2998071243
odisha,2019,4,puri district,2203098,2409106457
odisha,2019,4,sonepur district,496342,541430418.2
odisha,2019,4,khordha district,27477393,34227232122
odisha,2019,4,boudh district,254637,312738553.1
odisha,2019,4,gajapati district,251711,458723675.8
odisha,2019,4,nayagarh district,1216377,1112909587
odisha,2019,4,nabarangpur district,225429,577013731.8
odisha,2019,4,kendrapara district,1340023,1483548006
odisha,2019,4,cuttack district,5783608,6269240607
odisha,2020,1,rayagada district,663128,1477428119
odisha,2020,1,koraput district,592534,1499069454
odisha,2020,1,malkangiri district,181586,470844271.2
odisha,2020,1,sambalpur district,1113759,1737396144
odisha,2020,1,kalahandi district,664969,1321645511
odisha,2020,1,anugul district,1176601,2199325035
odisha,2020,1,ganjam district,2622872,5351713625
odisha,2020,1,jajapur district,2166952,3390103391
odisha,2020,1,bargarh district,589393,1108945715
odisha,2020,1,dhenkanal district,1043514,1661118753
odisha,2020,1,bhadrak district,1450538,2346314618
odisha,2020,1,nuapada district,185560,449826625.3
odisha,2020,1,kendujhar district,1413416,2398684450
odisha,2020,1,mayurbhanj district,1016860,1482459557
odisha,2020,1,jharsuguda district,700840,1269976277
odisha,2020,1,kandhamal district,243339,464298902.2
odisha,2020,1,deogarh district,124611,248576105.9
odisha,2020,1,sundargarh district,1644012,2694884104
odisha,2020,1,jagatsinghapur district,1127051,1771679500
odisha,2020,1,balangir district,683817,1531878719
odisha,2020,1,baleshwar district,2303973,3252830643
odisha,2020,1,puri district,1788019,2673428317
odisha,2020,1,sonepur district,322992,678233299.6
odisha,2020,1,khordha district,23152370,39755139239
odisha,2020,1,boudh district,195704,417335078.5
odisha,2020,1,gajapati district,313975,639923543
odisha,2020,1,nayagarh district,808455,1259172559
odisha,2020,1,nabarangpur district,284539,787100587.4
odisha,2020,1,kendrapara district,1082408,1775004060
odisha,2020,1,cuttack district,4024520,5842461997
odisha,2020,2,rayagada district,729797,1650075972
odisha,2020,2,koraput district,701471,1684147260
odisha,2020,2,malkangiri district,237062,505736982.4
odisha,2020,2,sambalpur district,1027708,1711599707
odisha,2020,2,kalahandi district,809132,1488536210
odisha,2020,2,anugul district,1343647,2479132334
odisha,2020,2,ganjam district,2890005,5465974236
odisha,2020,2,jajapur district,2289121,3594755068
odisha,2020,2,bargarh district,691248,1303406945
odisha,2020,2,dhenkanal district,1131904,1842085944
odisha,2020,2,bhadrak district,1596539,2600823926
odisha,2020,2,nuapada district,242495,513555457.6
odisha,2020,2,kendujhar district,1613148,2773560565
odisha,2020,2,mayurbhanj district,1179036,1742769227
odisha,2020,2,jharsuguda district,827189,1432120074
odisha,2020,2,kandhamal district,352412,637452864.5
odisha,2020,2,deogarh district,159575,292751431
odisha,2020,2,sundargarh district,1703737,2767383295
odisha,2020,2,jagatsinghapur district,1319261,2052533022
odisha,2020,2,balangir district,810788,1606404798
odisha,2020,2,baleshwar district,2140956,3546636202
odisha,2020,2,puri district,1909766,2861457531
odisha,2020,2,sonepur district,340991,726143281
odisha,2020,2,khordha district,16842715,34814877058
odisha,2020,2,boudh district,215816,477555378.4
odisha,2020,2,gajapati district,338142,705704082.3
odisha,2020,2,nayagarh district,937866,1462497686
odisha,2020,2,nabarangpur district,349727,831289714.1
odisha,2020,2,kendrapara district,1332607,2031155809
odisha,2020,2,cuttack district,3964715,6130914551
odisha,2020,3,rayagada district,940395,2171461863
odisha,2020,3,koraput district,892903,2239193172
odisha,2020,3,malkangiri district,279070,656924030.3
odisha,2020,3,sambalpur district,1337354,2335225267
odisha,2020,3,kalahandi district,963695,1807514657
odisha,2020,3,anugul district,1744600,3343482976
odisha,2020,3,ganjam district,3839868,7953863605
odisha,2020,3,jajapur district,2999596,5158572435
odisha,2020,3,bargarh district,830854,1694097975
odisha,2020,3,dhenkanal district,1383673,2367632361
odisha,2020,3,bhadrak district,2028722,3426773015
odisha,2020,3,nuapada district,274431,614356415.9
odisha,2020,3,kendujhar district,2057809,3776890615
odisha,2020,3,mayurbhanj district,1442159,2333381597
odisha,2020,3,jharsuguda district,1058263,1905020609
odisha,2020,3,kandhamal district,642484,1335599298
odisha,2020,3,deogarh district,183525,361669508.8
odisha,2020,3,sundargarh district,2196403,3933817517
odisha,2020,3,jagatsinghapur district,1718846,2892836563
odisha,2020,3,balangir district,985190,2034115763
odisha,2020,3,baleshwar district,2923704,5216210715
odisha,2020,3,puri district,2508367,3947100295
odisha,2020,3,sonepur district,381251,809172723.1
odisha,2020,3,khordha district,23387123,44638448274
odisha,2020,3,boudh district,254628,545058074.1
odisha,2020,3,gajapati district,438029,1022242584
odisha,2020,3,nayagarh district,1150471,1872504495
odisha,2020,3,nabarangpur district,410817,953944775.8
odisha,2020,3,kendrapara district,1718709,2843601668
odisha,2020,3,cuttack district,5060890,8273230958
odisha,2020,4,rayagada district,1437322,3505981077
odisha,2020,4,koraput district,1326213,3682341020
odisha,2020,4,malkangiri district,396989,1080034767
odisha,2020,4,sambalpur district,2041120,3856932279
odisha,2020,4,kalahandi district,1385646,2970301992
odisha,2020,4,anugul district,2566879,5376845658
odisha,2020,4,ganjam district,5759948,13253685788
odisha,2020,4,jajapur district,4383403,8064953082
odisha,2020,4,bargarh district,1229675,2760170987
odisha,2020,4,dhenkanal district,2043208,3880815794
odisha,2020,4,bhadrak district,2820751,5186943316
odisha,2020,4,nuapada district,394157,991560206.7
odisha,2020,4,kendujhar district,2911896,5952433267
odisha,2020,4,mayurbhanj district,1986570,3615645138
odisha,2020,4,jharsuguda district,1564404,2963828411
odisha,2020,4,kandhamal district,771916,1759108070
odisha,2020,4,deogarh district,253750,570948134.8
odisha,2020,4,sundargarh district,3330883,6393696706
odisha,2020,4,jagatsinghapur district,2391216,4334522915
odisha,2020,4,balangir district,1460921,3399486807
odisha,2020,4,baleshwar district,3989220,7694990828
odisha,2020,4,puri district,3709394,6257350469
odisha,2020,4,sonepur district,538383,1256084563
odisha,2020,4,khordha district,30354832,54573862958
odisha,2020,4,boudh district,354223,843923193.7
odisha,2020,4,gajapati district,659640,1686082695
odisha,2020,4,nayagarh district,1672589,2988260896
odisha,2020,4,nabarangpur district,587880,1638158378
odisha,2020,4,kendrapara district,2352689,4247755012
odisha,2020,4,cuttack district,7649233,13515958605
odisha,2021,1,rayagada district,1580304,3857572984
odisha,2021,1,koraput district,1411047,3878359742
odisha,2021,1,malkangiri district,417372,1292715033
odisha,2021,1,sambalpur district,2362934,4327629132
odisha,2021,1,kalahandi district,1524147,3607832701
odisha,2021,1,anugul district,2688530,5923776583
odisha,2021,1,ganjam district,5849764,13763037683
odisha,2021,1,jajapur district,4602753,8875206797
odisha,2021,1,bargarh district,1326870,3151903069
odisha,2021,1,dhenkanal district,2198973,4435108999
odisha,2021,1,bhadrak district,2838067,5913171363
odisha,2021,1,nuapada district,434130,1190057735
odisha,2021,1,kendujhar district,3023651,6672384144
odisha,2021,1,mayurbhanj district,2086266,4060942530
odisha,2021,1,jharsuguda district,1727405,3272554634
odisha,2021,1,kandhamal district,1058055,2241356872
odisha,2021,1,deogarh district,253699,623754965.6
odisha,2021,1,sundargarh district,3591361,7002917727
odisha,2021,1,jagatsinghapur district,2373105,4667403004
odisha,2021,1,balangir district,1609575,3913234688
odisha,2021,1,baleshwar district,4262593,8799570177
odisha,2021,1,puri district,3904605,7057319530
odisha,2021,1,sonepur district,590256,1586903874
odisha,2021,1,khordha district,45765876,75722041313
odisha,2021,1,boudh district,381445,1050296820
odisha,2021,1,gajapati district,690416,1790861202
odisha,2021,1,nayagarh district,1668288,3171144817
odisha,2021,1,nabarangpur district,629994,1939648037
odisha,2021,1,kendrapara district,2318945,4742223587
odisha,2021,1,cuttack district,8289932,14866806447
odisha,2021,2,rayagada district,1923410,4490127256
odisha,2021,2,koraput district,1819616,4735541771
odisha,2021,2,malkangiri district,536483,1533587671
odisha,2021,2,sambalpur district,2608509,4696196507
odisha,2021,2,kalahandi district,1937182,4092365112
odisha,2021,2,anugul district,3164512,6629061184
odisha,2021,2,ganjam district,7627913,16847721822
odisha,2021,2,jajapur district,5656119,10463482057
odisha,2021,2,bargarh district,1645651,3738223459
odisha,2021,2,dhenkanal district,2643521,5071739031
odisha,2021,2,bhadrak district,3607884,6934665842
odisha,2021,2,nuapada district,575643,1419954694
odisha,2021,2,kendujhar district,3840405,8414558964
odisha,2021,2,mayurbhanj district,2518601,4822603779
odisha,2021,2,jharsuguda district,1975532,3575096265
odisha,2021,2,kandhamal district,1337203,2643241576
odisha,2021,2,deogarh district,312612,710519513.2
odisha,2021,2,sundargarh district,4098648,7912972843
odisha,2021,2,jagatsinghapur district,3117688,5877965111
odisha,2021,2,balangir district,1937619,4234458587
odisha,2021,2,baleshwar district,5228480,10295354117
odisha,2021,2,puri district,4549183,8010886850
odisha,2021,2,sonepur district,716848,1750553184
odisha,2021,2,khordha district,51729539,85083429988
odisha,2021,2,boudh district,467496,1140110013
odisha,2021,2,gajapati district,866454,2207862999
odisha,2021,2,nayagarh district,2042130,3717016584
odisha,2021,2,nabarangpur district,808234,2137024330
odisha,2021,2,kendrapara district,3121087,5922631481
odisha,2021,2,cuttack district,9410135,16755164888
odisha,2021,3,rayagada district,2574801,5381125914
odisha,2021,3,koraput district,2509905,5893005777
odisha,2021,3,malkangiri district,696476,1834021448
odisha,2021,3,sambalpur district,3665818,6244596039
odisha,2021,3,kalahandi district,2578011,4962612595
odisha,2021,3,anugul district,4298974,8427870408
